type,timestamp,cluster,node,sourceip,user,latitude,longitude,city,country
DISCONNECT_INVALID_USER,2019-03-28T04:21:22.246Z,pc817,localhost,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:22.552Z,ms0239,vm13,54.37.158.40,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:23.311Z,pc469,serv9,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:23.311Z,pc783,s4,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:23.310Z,pc202,localhost,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:23.311Z,pc469,serv9,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:23.310Z,pc405,serv11,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:20.533Z,ms0239,vm13,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:21.016Z,clnode223,vhost-0,49.247.213.143,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:21:21.064Z,c220g1-030602,vhost-15,191.190.72.165,other
INVALID_USER,2019-03-28T04:21:21.543Z,ms0802,localhost,203.38.38.89,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:22.552Z,ms0239,vm13,54.37.158.40,UNKNOWN
INVALID_USER,2019-03-28T04:21:21.543Z,ms0802,localhost,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:26.418Z,pc210,localhost,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:26.418Z,pc827,node-4,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:26.419Z,pc543,vhost-0,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:26.419Z,pc403,serv19,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:26.636Z,ms1007,cp-1,41.223.4.155,other
INVALID_USER,2019-03-28T04:21:27.482Z,pc408,serv18,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:27.483Z,pc513,localhost,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:27.483Z,pc559,node-2,36.152.17.35,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:27.483Z,pc513,localhost,5.135.240.8,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:21:27.483Z,pc856,node1,209.146.20.162,other
FAILED_PASSWORD,2019-03-28T04:21:27.483Z,pc256,ppt,218.92.0.157,other
INVALID_USER,2019-03-28T04:21:27.483Z,pc816,dst1,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:27.483Z,pc462,serv0,209.146.20.162,other
FAILED_PASSWORD,2019-03-28T04:21:27.483Z,knvm0-3,kn-collector,218.92.0.157,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:27.483Z,pc555,node-48,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:27.483Z,pc599,pc599,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:27.483Z,pc462,serv0,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:27.483Z,pc513,localhost,5.135.240.8,other
INVALID_USER,2019-03-28T04:21:27.483Z,pc462,serv0,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:27.483Z,pc822,nodef,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:27.482Z,pc408,serv18,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:39.048Z,pc415,serv27,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:39.049Z,pc405,serv11,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:38.009Z,pc424,node-36,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:38.465Z,c220g1-031129,node,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:38.465Z,c220g1-031129,node,106.12.125.27,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:36.945Z,pc860,node-24,103.99.186.20,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:36.945Z,pc796,controller,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:36.945Z,nuc21,node,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:36.945Z,pc806,localhost,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:36.945Z,pc796,controller,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:36.945Z,pc796,controller,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:36.945Z,pcvm603-7,vm1,209.146.20.162,UNKNOWN
FAILED_PASSWORD,2019-03-28T04:21:36.945Z,knvm0-1,ccnie,218.92.0.157,other
INVALID_USER,2019-03-28T04:21:38.008Z,pc495,node-51,61.183.9.191,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:39.049Z,pc203,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:39.049Z,pc465,serv8,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:38.009Z,pc818,localhost,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:39.049Z,pc806,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:39.049Z,pc469,serv9,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:39.049Z,pc405,serv11,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:38.008Z,pc753,computer1,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:38.009Z,pc421,localhost,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:39.049Z,pc463,serv2,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:36.945Z,pc612,localhost,202.129.29.135,UNKNOWN
INVALID_USER,2019-03-28T04:21:36.945Z,pc546,node-10,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:39.385Z,clnode214,h5-lan2,104.131.175.24,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:41.076Z,pc201,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:40.051Z,pc525,node-3,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:40.051Z,knvm0-3,kn-collector,208.68.37.169,other
INVALID_USER,2019-03-28T04:21:40.051Z,pc284,UNKNOWN,116.196.106.4,other
FAILED_PASSWORD,2019-03-28T04:21:40.052Z,knvm0-3,kn-collector,218.92.0.157,other
INVALID_USER,2019-03-28T04:21:41.076Z,pc848,client,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:40.051Z,knvm0-1,ccnie,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:40.051Z,pc284,UNKNOWN,116.196.106.4,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:38.008Z,pc795,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:39.049Z,pc486,node-69,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:39.049Z,pc854,localhost,116.85.5.88,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:36.945Z,nuc21,node,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:38.009Z,pc211,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:39.049Z,pc284,UNKNOWN,111.231.144.219,UNKNOWN
INVALID_USER,2019-03-28T04:21:38.008Z,pc495,node-51,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:38.009Z,pc524,node-26,187.52.206.180,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:38.009Z,pc486,node-69,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:38.009Z,pc525,node-3,209.146.20.162,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:21:38.009Z,pc753,computer1,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:38.009Z,knvm0-3,kn-collector,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:38.009Z,pc525,node-3,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:39.048Z,pc546,node-10,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:40.051Z,pc417,node-52,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:41.076Z,pc533,node-14,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:40.051Z,pc711,node-22,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:40.052Z,pc417,node-52,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:40.051Z,pc415,serv27,209.146.20.162,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:21:41.076Z,pc742,computer2,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:42.449Z,clnode065,vm9,129.204.199.141,UNKNOWN
FAILED_PASSWORD,2019-03-28T04:21:43.069Z,ms1102,node,218.92.0.137,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.081Z,ms0809,node,36.156.24.99,UNKNOWN
INVALID_USER,2019-03-28T04:21:43.204Z,pc559,node-2,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.265Z,pc559,node-2,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.265Z,pc460,node-4,209.146.20.162,UNKNOWN
FAILED_PASSWORD,2019-03-28T04:21:43.204Z,pc599,pc599,218.92.0.157,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:43.203Z,pc512,node-56,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:44.266Z,pc403,serv19,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.265Z,pc559,node-2,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:43.204Z,pc521,node-72,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:43.204Z,pc538,node-18,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:43.204Z,pc459,serv10,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:43.204Z,pc538,node-18,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:41.635Z,c220g2-011311,vhost-20,103.60.137.4,other
INVALID_USER,2019-03-28T04:21:41.635Z,c220g5-111023,cp-8,181.90.121.252,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:42.139Z,pc415,serv27,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:42.140Z,pc836,node-5,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:42.140Z,pc533,node-14,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:42.140Z,pc447,node-42,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:42.140Z,pc534,node-6,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:42.139Z,pc852,node3,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:42.140Z,pc295,sender3,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:42.139Z,pc415,serv27,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:42.140Z,pc524,node-26,UNKNOWN,other
DISCONNECT_INVALID_USER,2019-03-28T04:21:42.140Z,pc604,vhost4,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:42.140Z,pc559,node-2,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:42.140Z,pc512,node-56,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:42.140Z,pc540,node-58,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:42.140Z,pc447,node-42,UNKNOWN,other
DISCONNECT_INVALID_USER,2019-03-28T04:21:42.140Z,pc852,node3,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:42.140Z,pc540,node-58,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:42.140Z,pc772,h6,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:41.017Z,hp054,node1,180.179.174.247,UNKNOWN
INVALID_USER,2019-03-28T04:21:43.204Z,pc599,pc599,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:43.204Z,pc484,node-49,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:43.204Z,pc856,node1,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:44.266Z,pc473,node-30,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:43.203Z,pc524,node-26,106.75.146.213,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:43.203Z,pc429,node-74,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.265Z,pc538,node-18,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.266Z,pc543,vhost-0,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:43.203Z,pc512,node-56,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.265Z,pc462,serv0,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.265Z,knvm0-3,kn-collector,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.265Z,pc816,dst1,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:44.265Z,pc512,node-56,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:44.266Z,pc403,serv19,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:43.204Z,pc459,serv10,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.265Z,knvm0-3,kn-collector,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.266Z,pc512,node-56,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:44.266Z,pc536,node-27,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:41.077Z,pc309,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:41.078Z,pc798,sender1,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:41.077Z,pc486,node-69,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:42.043Z,hp152,node-15,118.25.12.59,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:41.077Z,nuc21,node,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.265Z,pc538,node-18,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.265Z,pc555,node-48,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:43.204Z,pc459,serv10,UNKNOWN,other
DISCONNECT_INVALID_USER,2019-03-28T04:21:44.265Z,pc609,vhost-0,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:42.140Z,pc210,localhost,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:42.140Z,pc544,node-37,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:42.140Z,pc447,node-42,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:41.076Z,pc447,node-42,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:41.076Z,pc317,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:41.076Z,pc309,localhost,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:42.140Z,pc559,node-2,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:42.140Z,pc533,node-14,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:42.140Z,pc445,node-40,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:41.017Z,hp054,node1,UNKNOWN,other
DISCONNECT_INVALID_USER,2019-03-28T04:21:41.078Z,pc798,sender1,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:41.076Z,pc256,ppt,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:42.140Z,nuc21,node,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:41.077Z,pc534,node-6,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:42.140Z,knvm0-1,ccnie,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:41.078Z,pc512,node-56,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:42.140Z,pc544,node-37,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:44.266Z,pc473,node-30,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:44.265Z,pc407,localhost,209.146.20.162,other
DISCONNECT_INVALID_USER,2019-03-28T04:21:44.265Z,pc856,node1,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.265Z,pc499,node-47,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:44.266Z,pc553,node-1,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.265Z,pc462,serv0,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:44.266Z,pc543,vhost-0,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:44.266Z,pc822,nodef,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:44.266Z,pc528,node-7,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:43.453Z,clnode003,server,128.199.71.167,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.467Z,clnode144,localhost,125.65.42.192,UNKNOWN
INVALID_USER,2019-03-28T04:21:44.467Z,clnode061,vm6,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.467Z,clnode226,localhost,125.65.42.192,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.467Z,clnode242,sofaster01,125.65.42.192,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:21:45.305Z,pc609,vhost-0,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:45.305Z,pc612,localhost,177.144.136.133,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:45.305Z,pc318,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:45.305Z,pc555,node-48,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:45.305Z,pc448,node-45,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:45.305Z,pc725,localhost,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.467Z,clnode106,localhost,125.65.42.192,UNKNOWN
INVALID_USER,2019-03-28T04:21:45.305Z,pc856,node1,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:45.305Z,pc529,node-65,209.146.20.162,UNKNOWN
TOO_MANY_PASSWORD_ATTEMPTS,2019-03-28T04:21:45.305Z,knvm0-3,kn-collector,218.92.0.157,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:45.305Z,kn4,kn4,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:45.305Z,pc532,node-24,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:45.305Z,pc460,node-4,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:45.305Z,pc856,node1,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:45.305Z,pc448,node-45,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:45.305Z,pc554,node-8,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:46.311Z,pc336,localhost,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:47.372Z,pc460,node-4,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:46.312Z,pc523,node-31,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:46.312Z,pc213,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:46.550Z,clnode215,h3-lan,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:46.550Z,clgpu008,clgpu008,46.101.103.207,UNKNOWN
INVALID_USER,2019-03-28T04:21:46.311Z,pc291,localhost,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:46.312Z,pc426,node-55,209.146.20.162,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:21:47.372Z,pc753,computer1,112.25.132.110,other
INVALID_USER,2019-03-28T04:21:46.311Z,pc848,client,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:46.311Z,pc336,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:47.372Z,pc460,node-4,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:46.312Z,pc804,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:46.312Z,pc213,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:46.312Z,pc250,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:47.372Z,pc555,node-48,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:45.787Z,c220g2-010820,node2,106.13.93.109,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:47.372Z,pc521,node-72,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:46.311Z,pc611,vhost1,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:47.372Z,pc532,node-24,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:46.311Z,pc725,localhost,118.89.50.84,UNKNOWN
INVALID_USER,2019-03-28T04:21:46.311Z,pc543,vhost-0,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:47.372Z,pc499,node-47,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:46.312Z,pc471,serv12,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:47.373Z,pc429,node-74,209.146.20.162,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:21:46.312Z,pc543,vhost-0,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:46.312Z,pc461,serv22,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:46.311Z,pc213,localhost,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:46.312Z,pc611,vhost1,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:46.312Z,pc822,nodef,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:46.312Z,pc470,serv16,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:46.311Z,nuc3,localhost,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:46.312Z,pc470,serv16,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.467Z,clnode010,localhost,125.65.42.192,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.467Z,clnode175,localhost,125.65.42.192,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.467Z,clnode101,localhost,125.65.42.192,UNKNOWN
INVALID_USER,2019-03-28T04:21:44.726Z,c220g2-011321,localhost,92.222.77.175,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:44.726Z,c220g2-011313,vhost-14,79.0.181.149,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:21:44.726Z,c220g2-011313,vhost-14,79.0.181.149,other
FAILED_PASSWORD,2019-03-28T04:21:45.127Z,ms1102,node,218.92.0.137,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:45.305Z,pc407,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:45.305Z,pc250,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:45.304Z,pc822,nodef,209.146.20.162,UNKNOWN
FAILED_PASSWORD,2019-03-28T04:21:45.305Z,knvm0-3,kn-collector,218.92.0.157,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:45.305Z,pc547,node-38,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:45.305Z,pc250,localhost,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:45.304Z,pc553,node-1,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:48.415Z,pc493,node-32,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:48.415Z,pc824,vhost-0,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:48.415Z,pc858,receiver1,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:47.373Z,pc522,node-9,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:48.415Z,pc433,node-61,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:48.415Z,pc305,localhost,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:48.415Z,pc433,node-61,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:48.415Z,pc461,serv22,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:48.415Z,pc433,node-61,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:48.415Z,pc535,node-43,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:48.415Z,pc493,node-32,UNKNOWN,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:48.415Z,pc411,serv21,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:48.415Z,pc832,node-0,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:47.373Z,pc420,localhost,209.146.20.162,other
INVALID_USER,2019-03-28T04:21:47.373Z,pc540,node-58,129.204.199.141,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:48.415Z,pc461,serv22,209.146.20.162,UNKNOWN
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:48.415Z,pc461,serv22,209.146.20.162,UNKNOWN
DISCONNECT_INVALID_USER,2019-03-28T04:21:48.415Z,pc603,vhost3,209.146.20.162,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:48.415Z,pc509,node-25,209.146.20.162,UNKNOWN
INVALID_USER,2019-03-28T04:21:50.288Z,ms1102,node,UNKNOWN,other
INVALID_USER,2019-03-28T04:21:48.417Z,pc555,node-48,UNKNOWN,other
TOO_MANY_PASSWORD_ATTEMPTS,2019-03-28T04:21:48.415Z,knvm0-3,kn-collector,218.92.0.140,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:48.801Z,c220g1-031129,node,88.209.98.78,UNKNOWN
INVALID_USER,2019-03-28T04:21:49.850Z,c220g1-031120,node-8,180.76.119.176,other
UNABLE_TO_NEGOTIATE,2019-03-28T04:21:48.801Z,c220g1-031129,node,88.209.98.78,UNKNOWN
INVALID_USER,2019-03-28T04:21:48.801Z,c240g5-110117,master,178.128.144.227,other
